Name,Rating,Review Count,location,Address,Phone
McDonald's,2.0,68,"{'address1': '5411 3rd St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94124', 'country': 'US', 'state': 'CA', 'display_address': ['5411 3rd St', 'San Francisco, CA 94124']}","5411 3rd St, San Francisco, CA 94124",+14158220956
Applebee's Grill + Bar,2.0,697,"{'address1': '2770 Taylor St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['2770 Taylor St', 'San Francisco, CA 94133']}","2770 Taylor St, San Francisco, CA 94133",+14157499025
Chipotle Mexican Grill,2.0,229,"{'address1': '1523 Sloat Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94132', 'country': 'US', 'state': 'CA', 'display_address': ['1523 Sloat Blvd', 'San Francisco, CA 94132']}","1523 Sloat Blvd, San Francisco, CA 94132",+14155922187
Domino's Pizza,2.0,218,"{'address1': '320 Bay Shore Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94124', 'country': 'US', 'state': 'CA', 'display_address': ['320 Bay Shore Blvd', 'San Francisco, CA 94124']}","320 Bay Shore Blvd, San Francisco, CA 94124",+14156478400
David's Delicatessen,2.0,532,"{'address1': '474 Geary St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['474 Geary St', 'San Francisco, CA 94102']}","474 Geary St, San Francisco, CA 94102",+14152765950
Burger King,2.0,244,"{'address1': '898 John Daly Blvd', 'address2': '', 'address3': '', 'city': 'Daly City', 'zip_code': '94015', 'country': 'US', 'state': 'CA', 'display_address': ['898 John Daly Blvd', 'Daly City, CA 94015']}","898 John Daly Blvd, Daly City, CA 94015",+16507559460
Wingstop,2.0,837,"{'address1': '227 Lake Merced Blvd', 'address2': '', 'address3': '', 'city': 'Daly City', 'zip_code': '94015', 'country': 'US', 'state': 'CA', 'display_address': ['227 Lake Merced Blvd', 'Daly City, CA 94015']}","227 Lake Merced Blvd, Daly City, CA 94015",+16507559464
Burger King,2.0,177,"{'address1': '35 Powell St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['35 Powell St', 'San Francisco, CA 94102']}","35 Powell St, San Francisco, CA 94102",+14153976340
Domino's Pizza,2.0,193,"{'address1': '5200 Geary Blvd', 'address2': 'Ste D', 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['5200 Geary Blvd', 'Ste D', 'San Francisco, CA 94118']}","5200 Geary Blvd, Ste D, San Francisco, CA 94118",+14153873030
Subway,2.0,64,"{'address1': '700 4th St', 'address2': 'Ste 111', 'address3': '', 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['700 4th St', 'Ste 111', 'San Francisco, CA 94107']}","700 4th St, Ste 111, San Francisco, CA 94107",+14154956341
Taco Bell,2.0,97,"{'address1': '287 Westmoor Ave', 'address2': '', 'address3': '', 'city': 'Daly City', 'zip_code': '94015', 'country': 'US', 'state': 'CA', 'display_address': ['287 Westmoor Ave', 'Daly City, CA 94015']}","287 Westmoor Ave, Daly City, CA 94015",+16507554740
Bakesale Betty,2.0,36,"{'address1': '500 Terry A Francois Blvd', 'address2': 'Ste 73', 'address3': None, 'city': 'San Francisco', 'zip_code': '94158', 'country': 'US', 'state': 'CA', 'display_address': ['500 Terry A Francois Blvd', 'Ste 73', 'San Francisco, CA 94158']}","500 Terry A Francois Blvd, Ste 73, San Francisco, CA 94158",
McDonald's,2.0,188,"{'address1': '381 S Airport Blvd', 'address2': '', 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['381 S Airport Blvd', 'South San Francisco, CA 94080']}","381 S Airport Blvd, South San Francisco, CA 94080",+16508716018
Buffalo Wild Wings,2.0,1592,"{'address1': '5B Serramonte Ctr', 'address2': '', 'address3': '', 'city': 'Daly City', 'zip_code': '94015', 'country': 'US', 'state': 'CA', 'display_address': ['5B Serramonte Ctr', 'Daly City, CA 94015']}","5B Serramonte Ctr, Daly City, CA 94015",+16509973021
Jack in the Box,2.0,109,"{'address1': '7217 Mission St', 'address2': '', 'address3': '', 'city': 'Daly City', 'zip_code': '94014', 'country': 'US', 'state': 'CA', 'display_address': ['7217 Mission St', 'Daly City, CA 94014']}","7217 Mission St, Daly City, CA 94014",+16507554555
A&W Restaurant,2.0,69,"{'address1': '950 El Camino Real', 'address2': '', 'address3': '', 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['950 El Camino Real', 'Millbrae, CA 94030']}","950 El Camino Real, Millbrae, CA 94030",+16505899860
Subway,2.0,18,"{'address1': '147 Mason St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['147 Mason St', 'San Francisco, CA 94102']}","147 Mason St, San Francisco, CA 94102",+14155637827
Jack in the Box,2.0,130,"{'address1': '6510 Telegraph Ave', 'address2': '', 'address3': '', 'city': 'Oakland', 'zip_code': '94609', 'country': 'US', 'state': 'CA', 'display_address': ['6510 Telegraph Ave', 'Oakland, CA 94609']}","6510 Telegraph Ave, Oakland, CA 94609",+15105475241
Chowking,2.0,122,"{'address1': '3589 Callan Blvd', 'address2': '', 'address3': None, 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['3589 Callan Blvd', 'South San Francisco, CA 94080']}","3589 Callan Blvd, South San Francisco, CA 94080",+16508733573
McDonald's,2.0,99,"{'address1': '2750 Geneva Ave', 'address2': '', 'address3': '', 'city': 'Daly City', 'zip_code': '94014', 'country': 'US', 'state': 'CA', 'display_address': ['2750 Geneva Ave', 'Daly City, CA 94014']}","2750 Geneva Ave, Daly City, CA 94014",+14154671666
Noah's NY Bagels,2.0,363,"{'address1': '1521 Sloat Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94132', 'country': 'US', 'state': 'CA', 'display_address': ['1521 Sloat Blvd', 'San Francisco, CA 94132']}","1521 Sloat Blvd, San Francisco, CA 94132",+14157311700
Burger King,2.0,172,"{'address1': '111 Colma Blvd', 'address2': '', 'address3': '', 'city': 'Colma', 'zip_code': '94014', 'country': 'US', 'state': 'CA', 'display_address': ['111 Colma Blvd', 'Colma, CA 94014']}","111 Colma Blvd, Colma, CA 94014",+16509944367
Chipotle Mexican Grill,2.0,65,"{'address1': '400 Howard St', 'address2': 'Ste 110', 'address3': None, 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['400 Howard St', 'Ste 110', 'San Francisco, CA 94105']}","400 Howard St, Ste 110, San Francisco, CA 94105",+14154420211
Breakfast Lovin,2.0,3,"{'address1': '1525 Pine St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1525 Pine St', 'San Francisco, CA 94109']}","1525 Pine St, San Francisco, CA 94109",+14158131033
Jack in the Box,2.0,95,"{'address1': '201 S Spruce St', 'address2': '', 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['201 S Spruce St', 'South San Francisco, CA 94080']}","201 S Spruce St, South San Francisco, CA 94080",+16503796541
Subway,2.0,46,"{'address1': '160 Donahue St', 'address2': '', 'address3': '', 'city': 'Marin City', 'zip_code': '94965', 'country': 'US', 'state': 'CA', 'display_address': ['160 Donahue St', 'Marin City, CA 94965']}","160 Donahue St, Marin City, CA 94965",+14152890774
Popeyes Louisiana Kitchen,2.0,87,"{'address1': '10125 San Pablo Ave', 'address2': '', 'address3': None, 'city': 'El Cerrito', 'zip_code': '94530', 'country': 'US', 'state': 'CA', 'display_address': ['10125 San Pablo Ave', 'El Cerrito, CA 94530']}","10125 San Pablo Ave, El Cerrito, CA 94530",+15106479154
China Express Deli,2.0,20,"{'address1': '2732 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2732 Mission St', 'San Francisco, CA 94110']}","2732 Mission St, San Francisco, CA 94110",+14158213375
Jack in the Box,2.0,166,"{'address1': '4425 Telegraph Ave', 'address2': '', 'address3': '', 'city': 'Oakland', 'zip_code': '94609', 'country': 'US', 'state': 'CA', 'display_address': ['4425 Telegraph Ave', 'Oakland, CA 94609']}","4425 Telegraph Ave, Oakland, CA 94609",+15106522363
McDonald's,2.0,117,"{'address1': '125 Monterey Rd', 'address2': '', 'address3': '', 'city': 'Pacifica', 'zip_code': '94044', 'country': 'US', 'state': 'CA', 'display_address': ['125 Monterey Rd', 'Pacifica, CA 94044']}","125 Monterey Rd, Pacifica, CA 94044",+16503551477
McDonald's,2.0,145,"{'address1': '1330 Jackson St', 'address2': None, 'address3': '', 'city': 'Oakland', 'zip_code': '94612', 'country': 'US', 'state': 'CA', 'display_address': ['1330 Jackson St', 'Oakland, CA 94612']}","1330 Jackson St, Oakland, CA 94612",+15108393876
Jack in the Box,2.0,82,"{'address1': '2424 E International Blvd', 'address2': '', 'address3': '', 'city': 'Oakland', 'zip_code': '94601', 'country': 'US', 'state': 'CA', 'display_address': ['2424 E International Blvd', 'Oakland, CA 94601']}","2424 E International Blvd, Oakland, CA 94601",+15102611335
KFC,2.0,55,"{'address1': '6035 Telegraph Rd', 'address2': '', 'address3': '', 'city': 'Oakland', 'zip_code': '94609', 'country': 'US', 'state': 'CA', 'display_address': ['6035 Telegraph Rd', 'Oakland, CA 94609']}","6035 Telegraph Rd, Oakland, CA 94609",+15106588828
McDonald's,2.0,167,"{'address1': '4514 Telegraph Ave', 'address2': '', 'address3': '', 'city': 'Oakland', 'zip_code': '94609', 'country': 'US', 'state': 'CA', 'display_address': ['4514 Telegraph Ave', 'Oakland, CA 94609']}","4514 Telegraph Ave, Oakland, CA 94609",+15106547087
McDonald's,2.0,273,"{'address1': '2298 Gellert Blvd', 'address2': '', 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['2298 Gellert Blvd', 'South San Francisco, CA 94080']}","2298 Gellert Blvd, South San Francisco, CA 94080",+16505832562
McDonald's,2.0,151,"{'address1': '2239 Shoreline Dr', 'address2': '', 'address3': '', 'city': 'Alameda', 'zip_code': '94501', 'country': 'US', 'state': 'CA', 'display_address': ['2239 Shoreline Dr', 'Alameda, CA 94501']}","2239 Shoreline Dr, Alameda, CA 94501",+15105214409
KFC,2.0,105,"{'address1': '287 Westmoor Ave', 'address2': '', 'address3': '', 'city': 'Daly City', 'zip_code': '94015', 'country': 'US', 'state': 'CA', 'display_address': ['287 Westmoor Ave', 'Daly City, CA 94015']}","287 Westmoor Ave, Daly City, CA 94015",+16507554740
McDonald's,2.0,95,"{'address1': '1198 San Pablo Ave', 'address2': '', 'address3': '', 'city': 'Berkeley', 'zip_code': '94706', 'country': 'US', 'state': 'CA', 'display_address': ['1198 San Pablo Ave', 'Berkeley, CA 94706']}","1198 San Pablo Ave, Berkeley, CA 94706",+15105251411
KFC,2.0,36,"{'address1': '199 Airport Blvd', 'address2': '', 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['199 Airport Blvd', 'South San Francisco, CA 94080']}","199 Airport Blvd, South San Francisco, CA 94080",+16505895472
McDonald's,2.0,101,"{'address1': '715 Central Ave', 'address2': '', 'address3': '', 'city': 'Alameda', 'zip_code': '94501', 'country': 'US', 'state': 'CA', 'display_address': ['715 Central Ave', 'Alameda, CA 94501']}","715 Central Ave, Alameda, CA 94501",+15108650200
Burger King,2.0,167,"{'address1': '2200 Otis Dr', 'address2': '', 'address3': '', 'city': 'Alameda', 'zip_code': '94501', 'country': 'US', 'state': 'CA', 'display_address': ['2200 Otis Dr', 'Alameda, CA 94501']}","2200 Otis Dr, Alameda, CA 94501",+15105234810
Burger King,2.0,85,"{'address1': '1278 El Camino Real', 'address2': '', 'address3': '', 'city': 'San Bruno', 'zip_code': '94066', 'country': 'US', 'state': 'CA', 'display_address': ['1278 El Camino Real', 'San Bruno, CA 94066']}","1278 El Camino Real, San Bruno, CA 94066",+16505884069
Burger King,2.0,50,"{'address1': 'San Francisco International Airport', 'address2': '', 'address3': 'Terminal 3', 'city': 'San Francisco', 'zip_code': '94128', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco International Airport', 'Terminal 3', 'San Francisco, CA 94128']}","San Francisco International Airport, Terminal 3, San Francisco, CA 94128",+16508218211
Burger King,2.0,100,"{'address1': '6021 Central Ave', 'address2': '', 'address3': '', 'city': 'El Cerrito', 'zip_code': '94530', 'country': 'US', 'state': 'CA', 'display_address': ['6021 Central Ave', 'El Cerrito, CA 94530']}","6021 Central Ave, El Cerrito, CA 94530",+15105241272
KFC,2.0,138,"{'address1': '2424 Encinal Ave', 'address2': '', 'address3': '', 'city': 'Alameda', 'zip_code': '94501', 'country': 'US', 'state': 'CA', 'display_address': ['2424 Encinal Ave', 'Alameda, CA 94501']}","2424 Encinal Ave, Alameda, CA 94501",+15105215211
KFC,2.0,54,"{'address1': '4501 San Pablo Ave', 'address2': '', 'address3': '', 'city': 'Emeryville', 'zip_code': '94608', 'country': 'US', 'state': 'CA', 'display_address': ['4501 San Pablo Ave', 'Emeryville, CA 94608']}","4501 San Pablo Ave, Emeryville, CA 94608",+15106580568
McDonald's,2.0,135,"{'address1': '6623 San Pablo Ave', 'address2': '', 'address3': '', 'city': 'Oakland', 'zip_code': '94608', 'country': 'US', 'state': 'CA', 'display_address': ['6623 San Pablo Ave', 'Oakland, CA 94608']}","6623 San Pablo Ave, Oakland, CA 94608",+15104201018
Chipotle Mexican Grill,2.0,158,"{'address1': '2610 5th St', 'address2': 'Ste A', 'address3': '', 'city': 'Alameda', 'zip_code': '94501', 'country': 'US', 'state': 'CA', 'display_address': ['2610 5th St', 'Ste A', 'Alameda, CA 94501']}","2610 5th St, Ste A, Alameda, CA 94501",+15107488949
IHOP,2.0,340,"{'address1': '316 S Airport Blvd', 'address2': '', 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['316 S Airport Blvd', 'South San Francisco, CA 94080']}","316 S Airport Blvd, South San Francisco, CA 94080",+16505838020
KFC,2.0,93,"{'address1': '950 El Camino Real', 'address2': '', 'address3': '', 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['950 El Camino Real', 'Millbrae, CA 94030']}","950 El Camino Real, Millbrae, CA 94030",+16505899860
Chipotle Mexican Grill,2.0,289,"{'address1': '3271 Lakeshore Ave', 'address2': '', 'address3': '', 'city': 'Oakland', 'zip_code': '94610', 'country': 'US', 'state': 'CA', 'display_address': ['3271 Lakeshore Ave', 'Oakland, CA 94610']}","3271 Lakeshore Ave, Oakland, CA 94610",+15107886900
Panda Express,2.0,156,"{'address1': '2630 Fifth Street', 'address2': '40', 'address3': '', 'city': 'Alameda', 'zip_code': '94501', 'country': 'US', 'state': 'CA', 'display_address': ['2630 Fifth Street', '40', 'Alameda, CA 94501']}","2630 Fifth Street, 40, Alameda, CA 94501",+15107481288
McDonald's,2.0,298,"{'address1': '1998 Shattuck Ave', 'address2': '', 'address3': '', 'city': 'Berkeley', 'zip_code': '94704', 'country': 'US', 'state': 'CA', 'display_address': ['1998 Shattuck Ave', 'Berkeley, CA 94704']}","1998 Shattuck Ave, Berkeley, CA 94704",+15108431500
Bacon Bacon,2.0,20,"{'address1': '110 Domestic Terminals Departures Level', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94128', 'country': 'US', 'state': 'CA', 'display_address': ['110 Domestic Terminals Departures Level', 'San Francisco, CA 94128']}","110 Domestic Terminals Departures Level, San Francisco, CA 94128",
Subway,2.0,28,"{'address1': '177 Townsend St', 'address2': 'AKA 170 King St, Unit 131', 'address3': '', 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['177 Townsend St', 'AKA 170 King St, Unit 131', 'San Francisco, CA 94107']}","177 Townsend St, AKA 170 King St, Unit 131, San Francisco, CA 94107",+14157778567
Wingstop,2.0,212,"{'address1': '340 El Cerrito Plz', 'address2': '', 'address3': '', 'city': 'El Cerrito', 'zip_code': '94530', 'country': 'US', 'state': 'CA', 'display_address': ['340 El Cerrito Plz', 'El Cerrito, CA 94530']}","340 El Cerrito Plz, El Cerrito, CA 94530",+15105289464
Chipotle Mexican Grill,2.0,457,"{'address1': '990 Serramonte Blvd', 'address2': 'Ste D', 'address3': '', 'city': 'Colma', 'zip_code': '94014', 'country': 'US', 'state': 'CA', 'display_address': ['990 Serramonte Blvd', 'Ste D', 'Colma, CA 94014']}","990 Serramonte Blvd, Ste D, Colma, CA 94014",+14158407007
Domino's Pizza,2.0,159,"{'address1': '1158 Mission Rd', 'address2': '', 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['1158 Mission Rd', 'South San Francisco, CA 94080']}","1158 Mission Rd, South San Francisco, CA 94080",+16508759440
Burger King,1.5,83,"{'address1': '1690 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['1690 Valencia St', 'San Francisco, CA 94110']}","1690 Valencia St, San Francisco, CA 94110",+14156419885
Bon Appetit,1.5,35,"{'address1': '2130 Fulton St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['2130 Fulton St', 'San Francisco, CA 94117']}","2130 Fulton St, San Francisco, CA 94117",+14154222306
Smack Lovin,1.5,2,"{'address1': '1525 Pine St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1525 Pine St', 'San Francisco, CA 94109']}","1525 Pine St, San Francisco, CA 94109",+14158131033
